order_id,sno,order_item_id,instruction,cat,meat,rice,additional,daigs,rate,net
19305,7,70,,CAT,450,450,0,1,100,45000
19305,8,84,,CAT,450,450,0,1,100,45000
19305,9,221,,CAT,90,90,0,1,1420,127800
19305,10,14,,CAT,58,58,0,1,1900,110200
19305,11,310,,CAT,4,4,0,1,4800,19200
19305,12,554,,CAT,55,55,0,1,1600,88000
19305,13,791,,CAT,75,75,75,1,1600,120000
19305,14,695,,CAT,450,450,0,1,25,11250
19306,1,886,,CAT,5,5,0,1,800,4000
19306,2,541,,CAT,2,2,0,1,300,600
19306,3,13,"Golden,Mirch Kam",CAT,2,2,0,1,1350,2700
19306,4,211,,CAT,40,40,0,1,50,2000
19306,5,13,"Golden,Mirch Kam",CAT,6,6,0,1,1350,8100
19307,1,55,,CAT,1.5,1.5,0,1,500,750
19307,2,37,,CAT,6,6,0,1,1000,6000
19307,3,316,,CAT,3,3,0,1,450,1350
19307,4,47,,CAT,5,5,0,1,500,2500
19307,5,53,,CAT,2,2,0,1,240,480
19307,6,66,,CAT,7,7,0,1,2950,20650
19307,7,221,,CAT,10,10,0,1,1465,14650
19307,8,522,"DARMIANA MASALA",CAT,9,6,0,1,1930,11580
19308,1,187,,CAT,85,85,0,1,1000,85000
19308,2,697,,CAT,110,110,0,1,600,66000
19308,3,55,,CAT,16,16,0,1,500,8000
19308,4,360,,CAT,6,6,0,1,1500,9000
19308,5,53,,CAT,23,23,0,1,240,5520
19308,6,51,,CAT,46,46,0,1,450,20700
19308,7,554,,CAT,84,84,0,1,1800,151200
19308,8,158,,CAT,600,600,0,1,0,0
19308,9,61,,CAT,600,600,0,1,100,60000
19308,10,361,,CAT,66,44,0,1,2875,126500
19308,11,804,,CAT,136,136,0,1,1185,161160
19308,12,513,,CAT,75,75,0,1,1485,111375
19309,1,140,,CAT,4,4,0,1,7000,28000
19309,2,316,,CAT,50,50,0,1,450,22500
19309,3,55,,CAT,18,18,0,1,500,9000
19309,4,53,,CAT,15,15,0,1,240,3600
19309,5,84,,CAT,550,550,0,1,110,60500
19309,6,70,,CAT,600,600,0,1,100,60000
19309,7,507,,CAT,75,75,0,1,1400,105000
19309,8,436,,CAT,4,4,0,1,9000,36000
19309,9,745,"CHOCK BAR",CAT,630,630,0,1,160,100800
19309,10,695,,CAT,600,600,0,1,0,0
19309,11,517,KOYALA,CAT,150,150,0,1,3000,450000
19309,12,577,,CAT,60,60,0,1,1670,100200
19309,13,153,FINGER,CAT,130,130,0,1,1780,231400
19309,14,542,,CAT,65,52,0,1,2612,135824
19309,15,686,CHICKEN,CAT,140,140,0,1,1600,224000
19310,1,55,,CAT,5,5,0,1,500,2500
19310,2,168,,CAT,250,250,0,1,0,0
19310,3,47,,CAT,40,40,0,1,500,20000
19310,4,330,FRY,CAT,45,45,0,1,1800,81000
19310,5,54,,CAT,250,250,0,1,15,3750
19310,6,541,,CAT,4,4,0,1,300,1200
19310,7,75,,CAT,250,250,0,1,15,3750
19310,8,101,,CAT,200,200,0,1,60,12000
19310,9,745,,CAT,200,200,0,1,160,32000
19310,10,60,,CAT,200,200,0,1,100,20000
19310,11,107,,CAT,16,16,0,1,950,15200
19310,12,139,"120,MOCTEL/80 MINT MARG",CAT,200,200,0,1,120,24000
19310,13,339,4:00.PM,CAT,200,200,0,1,120,24000
19310,14,336,"4:00 PM",CAT,200,200,0,1,105,21000
19310,15,170,,CAT,36,36,0,1,140,5040
19310,16,603,,CAT,21,21,0,1,190,3990
19310,17,176,"4:00 PM",CAT,150,150,0,1,70,10500
19310,18,221,,CAT,50,50,0,1,1620,81000
19311,1,15,,CAT,27,27,0,1,2900,78300
19311,2,542,,CAT,21,14,0,1,2925,40950
19311,3,554,,CAT,28,28,0,1,1850,51800
19311,4,107,,CAT,18,18,0,1,1000,18000
19311,5,697,,CAT,35,35,0,1,600,21000
19311,6,53,,CAT,10,10,8,1,240,2400
19311,7,316,,CAT,17,17,0,1,450,7650
19311,8,55,,CAT,5,5,0,1,500,2500
19311,9,61,,CAT,225,225,0,1,100,22500
19311,10,158,,CAT,225,225,0,1,0,0
19311,11,360,,CAT,2,2,0,1,1500,3000
19311,12,584,,CAT,44,44,0,1,1380,60720
19312,1,361,,CAT,25.5,17,0,1,2825,48025
19312,2,55,,CAT,6,6,0,1,500,3000
19312,3,100,,CAT,2,2,0,1,1800,3600
19312,4,53,,CAT,10,10,0,1,240,2400
19312,5,316,,CAT,20,20,0,1,450,9000
19312,6,791,,CAT,39,39,39,1,1650,64350
19312,7,720,AMROZ,CAT,34,34,34,1,1800,61200
19312,8,682,,CAT,34,34,0,1,1100,37400
19312,9,107,,CAT,13,13,13,1,0,0
19312,10,107,,CAT,7,7,0,1,950,6650
19312,11,84,,CAT,225,225,0,1,90,20250
19312,12,695,,CAT,225,225,0,1,25,5625
19312,13,16,,CAT,30,30,0,1,1240,37200
19313,1,522,,PARTY,30,30,0,1,850,25500
19313,2,677,,CAT,14.5,14.5,0,1,570,8265
19313,3,566,,CAT,2.5,2.5,0,1,3315,8288
19314,1,522,,CAT,11,11,0,1,1500,16500
19314,2,1,,CAT,10,10,0,1,1500,15000
19315,1,522,,CAT,4,4,0,1,1500,6000
19315,2,1,,CAT,12,12,0,1,1500,18000
19316,1,522,,CAT,10,10,0,1,1570,15700
19316,2,522,,CAT,7.5,5,0,1,1855,9275
19317,1,708,,CAT,70,70,0,1,120,8400
19317,2,53,,CAT,3,3,0,1,240,720
19317,3,51,,CAT,6,6,0,1,450,2700
19317,4,101,,CAT,100,100,0,1,80,8000
19317,5,37,,CAT,9,9,0,1,1000,9000
19317,6,54,,CAT,70,70,0,1,15,1050
19317,7,55,,CAT,2,2,0,1,500,1000
19317,8,1,,CAT,10.5,7,0,1,1895,13265
19317,9,16,,CAT,10,10,0,1,1280,12800
19318,1,522,,PARTY,28,28,0,1,850,23800
19318,2,677,,CAT,13,13,0,1,580,7540
19318,3,566,,CAT,3.5,3.5,0,1,3360,11760
19319,1,522,,CAT,10,10,0,1,1510,15100
19320,1,522,,CAT,2,2,0,1,1510,3020
19321,1,524,,CAT,6,6,0,1,1100,6600
19322,1,522,,CAT,20,20,0,1,1580,31600
19323,1,1,,CAT,9,6,0,1,1828,10968
19324,1,361,,CAT,24,16,0,1,2825,45200
19324,2,513,,CAT,28,28,0,1,1335,37380
19324,3,791,,CAT,40,40,0,1,1600,64000
19324,4,717,,CAT,50,50,0,1,1085,54250
19324,5,507,,CAT,23,23,0,1,1300,29900
19324,6,697,,CAT,42,42,0,1,600,25200
19324,7,55,,CAT,6,6,0,1,500,3000
19324,8,53,,CAT,10,10,0,1,240,2400
19324,9,316,,CAT,18,18,0,1,450,8100
19324,10,310,,CAT,2,2,0,1,4800,9600
19325,1,130,,CAT,2,2,0,1,5000,10000
19326,1,193,,CAT,7,7,0,1,3000,21000
19327,1,522,,CAT,4,4,0,1,1585,6340
19327,2,13,,CAT,4,4,0,1,1235,4940
19327,3,83,,CAT,5,5,0,1,850,4250
19327,4,52,,CAT,1,1,0,1,450,450
19327,5,53,,CAT,1.5,1.5,0,1,240,360
19328,1,55,,CAT,5,5,0,1,500,2500
19328,2,83,,CAT,24,24,0,1,850,20400
19328,3,107,,CAT,20,20,0,1,1000,20000
19328,4,51,,CAT,19,19,0,1,450,8550
19328,5,53,,CAT,10,10,0,1,240,2400
19328,6,100,,CAT,2,2,0,1,1800,3600
19328,7,60,,CAT,250,250,0,1,80,20000
19328,8,708,,CAT,200,200,0,1,130,26000
19328,9,361,,CAT,30,20,0,1,2825,56500
19328,10,13,,CAT,28,28,0,1,1450,40600
19328,11,548,,CAT,70,70,0,1,1100,77000
19329,1,522,,PARTY,28,28,0,1,850,23800
19329,2,677,,CAT,11,11,0,1,585,6435
19329,3,566,,CAT,2,2,0,1,3360,6720
19330,1,522,,CAT,14,14,0,1,1515,21210
19331,1,522,,CAT,4,4,0,1,1515,6060
19332,1,13,,CAT,3,3,0,1,1400,4200
19332,2,53,,CAT,2,2,0,1,240,480
19332,3,673,,CAT,5,4,0,1,1731,6924
19333,1,53,,CAT,2,2,0,1,240,480
19333,2,316,,CAT,4,4,0,1,450,1800
19333,3,507,,CAT,7,7,0,1,1300,9100
19333,4,1,,CAT,5,4,0,1,1681,6724
19333,5,16,,CAT,6,6,0,1,1235,7410
19333,6,21,,CAT,11,11,0,1,1085,11935
19334,1,511,,CAT,2,2,0,1,1800,3600
19334,2,587,,CAT,12,8,0,1,1878,15024
19335,1,522,Spicy,PARTY,5,3,0,1,1100,3300
19336,1,187,,CAT,22,22,0,1,1000,22000
19336,2,53,,CAT,6,6,0,1,240,1440
19336,3,51,,CAT,12,12,0,1,450,5400
19336,4,54,,CAT,150,150,0,1,15,2250
19336,5,361,,CAT,21,14,0,1,2825,39550
19336,6,16,,CAT,18,18,0,1,1245,22410
19336,7,55,,CAT,3,3,0,1,500,1500
19337,1,522,,CAT,6,8,0,1,1446,11568
19338,1,522,,PARTY,38,38,0,1,850,32300
19338,2,677,,CAT,19,19,0,1,595,11305
19338,3,566,,CAT,3,3,0,1,3380,10140
19339,1,522,,CAT,12,12,0,1,1525,18300
19339,2,1,,CAT,10,10,0,1,1525,15250
19340,1,522,,CAT,4,4,0,1,1525,6100
19340,2,1,,CAT,12,12,0,1,1525,18300
19341,1,80,,CAT,10,10,0,1,900,9000
19341,2,1,,CAT,15,15,0,1,1545,22500
19342,1,194,,CAT,6,6,0,1,2900,17400
19342,2,518,,CAT,6,4,0,1,2875,11500
19342,3,53,,CAT,2,2,0,1,240,480
19342,4,316,,CAT,3,3,0,1,450,1350
19342,5,55,,CAT,1.5,1.5,0,1,500,750
19343,1,522,,CAT,10,10,0,1,1595,15950
19344,1,66,,CAT,5,5,0,1,2950,14750
19344,2,507,,CAT,2,2,0,1,1350,2700
19344,3,222,,CAT,20,20,0,1,30,600
19345,1,791,,CAT,75,75,75,1,1650,123750
19345,2,574,,CAT,650,650,0,1,70,45500
19345,3,697,,CAT,74,74,0,1,600,44400
19345,4,140,,CAT,2,2,0,1,7000,14000
19345,5,53,,CAT,6,6,0,1,240,1440
19345,6,316,,CAT,26,26,0,1,450,11700
19345,7,55,,CAT,12,12,0,1,500,6000
19345,8,310,,CAT,4,4,0,1,4800,19200
19345,9,324,,CAT,63,63,0,1,1100,69300
19345,10,460,,CAT,100,100,0,1,1080,108000
19345,11,523,,CAT,48,32,0,1,1945,62240
19345,12,706,,CAT,52,52,0,1,1380,71760
19346,1,79,,CAT,10,10,0,1,1100,11000
19347,1,563,,CAT,2,2,0,1,500,1000
19347,2,83,,CAT,7,7,0,1,850,5950
19347,3,55,,CAT,2,2,0,1,500,1000
19347,4,673,,CAT,10.5,7,0,1,1892,13244
19348,1,522,,PARTY,37,37,0,1,850,31450
19348,2,677,,CAT,20.5,20.5,0,1,595,12198
19348,3,566,,CAT,4.5,4.5,0,1,3380,15210
19349,1,522,,CAT,14,14,0,1,1525,21350
19350,1,522,,CAT,5,5,0,1,1525,7625
19351,1,1,"Rasili,Chat Pati",PARTY,5,5,0,1,950,4750
19352,1,522,,CAT,5,5,0,1,1585,7925
19352,2,499,,CAT,2,2,0,1,2250,4500
19352,3,53,,CAT,2,2,0,1,240,480
19352,4,519,,CAT,2,2,0,1,1350,2700
19353,1,522,,PARTY,11,11,0,1,1000,11000
19354,1,522,,PARTY,34.5,34.5,0,1,850,29325
19354,2,677,,CAT,20.5,20.5,0,1,585,11992
19354,3,566,,CAT,2.5,2.5,0,1,3360,8400
19355,1,522,,CAT,12,12,0,1,1515,18180
19356,1,522,,CAT,2,2,0,1,1515,3030
19357,1,182,,CAT,17,10,0,1,4570,45700
19357,2,511,,CAT,10,10,0,1,1800,18000
19357,3,12,,CAT,5,5,0,1,2850,14250
19357,4,598,,CAT,1,1,0,1,2200,2200
19357,5,541,,CAT,4,4,0,1,300,1200
19357,6,520,,CAT,60,40,0,1,2875,115000
19357,7,569,,CAT,1,1,0,1,2250,2250
19358,1,507,,CAT,5,5,0,1,1300,6500
19358,2,781,Koyala,CAT,5,5,0,1,3000,15000
19358,3,61,Koyala,CAT,35,35,0,1,150,5250
19358,4,158,Koyala,CAT,35,35,0,1,0,0
19358,5,53,,CAT,2,2,0,1,240,480
19358,6,316,,CAT,3,3,0,1,450,1350
19358,7,673,ALOO,CAT,6,4,0,1,2175,8700
19358,8,55,,CAT,1.5,1.5,0,1,500,750
19359,1,542,,CAT,5,5,0,1,2250,11250
19360,1,522,,PARTY,20,20,0,1,850,17000
19360,2,677,,CAT,8,8,0,1,565,4520
19360,3,566,,CAT,2,2,0,1,3340,6680
19360,4,571,,CAT,8,8,0,1,145,1160
19360,5,614,,CAT,2,2,0,1,400,800
19361,1,361,,CAT,45,30,0,1,2825,84750
19361,2,574,,CAT,700,700,0,1,70,49000
19361,3,54,,CAT,600,600,0,1,15,9000
19361,4,55,,CAT,12,12,0,1,500,6000
19361,5,53,,CAT,18,18,0,1,240,4320
19361,6,51,,CAT,35,35,0,1,450,15750
19361,7,61,,CAT,450,450,0,1,100,45000
19361,8,249,,CAT,56,56,56,1,1850,103600
19361,9,158,,CAT,1,1,0,1,0,0
19361,10,507,,CAT,45,45,0,1,1300,58500
19361,11,697,,CAT,80,80,0,1,600,48000
19361,12,513,,CAT,55,55,0,1,1320,72600
19361,13,460,,CAT,100,100,0,1,970,97000
19362,1,522,,CAT,14,14,0,1,1495,20930
19362,2,571,,CAT,30,30,0,1,145,4350
19362,3,614,,CAT,8,8,0,1,400,3200
19363,1,522,,CAT,2,2,0,1,1495,2990
19364,1,217,,CAT,2,2,0,1,1100,2200
19364,2,522,,CAT,6,6,0,1,1550,9300
19365,1,130,,CAT,10,10,0,1,4600,46000
19365,2,130,,CAT,3,3,0,1,4600,13800
19366,1,140,,CAT,2,2,0,1,7000,14000
19366,2,64,,CAT,4,4,0,1,5800,23200
19366,3,55,,CAT,9,9,0,1,500,4500
19366,4,117,,CAT,450,450,0,1,0,0
19366,5,12,,CAT,35,35,0,1,2850,99750
19366,6,507,,CAT,33,33,0,1,1350,44550
19366,7,697,,CAT,64,64,0,1,600,38400
19366,8,541,,CAT,5,5,0,1,300,1500
19366,9,316,,CAT,25,25,0,1,450,11250
19366,10,61,,CAT,375,375,0,1,120,45000
19366,11,158,,CAT,1,1,0,1,0,0
19366,12,672,,CAT,40.5,27,0,1,2875,77625
19366,13,577,,CAT,27,27,0,1,1685,45495
19366,14,123,"WITHOUT PANJER",CAT,70,70,0,1,1075,75250
19366,15,641,,CAT,74,74,0,1,1525,112850
19366,16,720,,CAT,40,40,0,1,150,6000
19367,1,14,,CAT,16,16,0,1,2000,32000
19367,2,541,,CAT,20,20,0,1,300,6000
19367,3,80,,CAT,12,12,0,1,950,11400
19368,1,507,,CAT,65,65,60,1,1300,84500
19368,2,55,,CAT,12,12,0,1,500,6000
19368,3,54,,CAT,550,550,0,1,15,8250
19368,4,53,,CAT,16,16,0,1,240,3840
19368,5,51,,CAT,48,48,0,1,450,21600
19368,6,548,,CAT,135,135,0,1,1130,152550
19368,7,513,,CAT,56,56,0,1,1580,88480
19368,8,361,,CAT,60,40,0,1,2875,115000
19369,1,361,,CAT,7.5,5,0,1,2825,14125
19370,1,522,,PARTY,18,18,0,1,850,15300
19370,2,677,,CAT,10.5,10.5,0,1,550,5775
19370,3,566,,CAT,1.5,1.5,0,1,3315,4972
19371,1,522,,CAT,9,9,0,1,1480,13320
19371,2,1,,CAT,10,10,0,1,1480,14800
19372,1,522,,CAT,2,2,0,1,1480,2960
19373,1,187,,CAT,14,14,0,1,1000,14000
19374,1,54,,CAT,350,350,0,1,15,5250
19374,2,55,,CAT,7,7,0,1,500,3500
19374,3,51,,CAT,24,24,0,1,450,10800
19374,4,53,,CAT,12,12,0,1,240,2880
19374,5,695,,CAT,275,275,0,1,25,6875
19374,6,361,,CAT,39,26,0,1,2900,75400
19374,7,84,,CAT,275,275,0,1,90,24750
19374,8,682,,CAT,52,52,0,1,1100,57200
19374,9,513,,CAT,38,38,0,1,1400,53200
19374,10,123,,CAT,80,80,0,1,1000,80000
19375,1,361,Rasili,CAT,4.5,3,0,1,2950,8850
19376,1,522,,PARTY,30,30,0,1,850,25500
19376,2,677,,CAT,12,12,0,1,555,6660
19376,3,566,,CAT,3,3,0,1,3320,9960
19377,1,522,,CAT,12,12,0,1,1485,17820
19378,1,522,,CAT,2,2,0,1,1485,2970
19379,1,107,,CAT,6,6,0,1,1000,6000
19379,2,522,,CAT,15,10,0,1,1930,19300
19379,3,55,,CAT,2,2,0,1,500,1000
19380,1,522,,CAT,5,5,0,1,1570,7850
19381,1,522,,CAT,4,4,0,1,1750,7000
19382,1,130,,CAT,1.5,1.5,0,1,5000,7500
19383,1,566,,CAT,1,1,0,1,3615,3615
19384,1,116,,CAT,15,15,0,1,850,12750
19384,2,57,,CAT,1.5,1.5,0,1,1200,1800
19384,3,7,,CAT,13,13,0,1,1350,17550
19384,4,47,,CAT,20,20,0,1,500,10000
19384,5,101,,CAT,175,175,0,1,60,10500
19384,6,107,,CAT,17,17,0,1,1000,17000
19384,7,166,,CAT,175,175,0,1,0,0
19384,8,839,,CAT,175,175,0,1,15,2625
19384,9,529,,CAT,50,50,0,1,40,2000
19384,10,495,,CAT,30,30,32,1,1350,40500
19385,1,37,,CAT,0.5,0.5,0,1,1000,500
19386,1,130,,CAT,4,4,0,1,5000,20000
19387,1,713,,CAT,1.5,1.5,0,1,500,750
19387,2,130,,CAT,4,4,0,1,5000,20000
19387,3,101,,CAT,75,75,0,1,80,6000
19387,4,815,,CAT,220,220,0,1,50,11000
19387,5,56,,CAT,1,1,0,1,0,0
19387,6,57,,CAT,1,1,1,1,0,0
19387,7,510,,CAT,4,4,0,1,950,3800
19387,8,61,,CAT,75,75,0,1,90,6750
19387,9,240,,CAT,100,100,0,1,90,9000
19388,1,522,,PARTY,29,29,0,1,850,24650
19388,2,677,,CAT,14,14,0,1,570,7980
19388,3,566,,CAT,3.5,3.5,0,1,3345,11708
19389,1,522,,CAT,13,13,0,1,1500,19500
19390,1,522,,CAT,2,2,0,1,1500,3000
19391,1,507,,CAT,3,3,0,1,1400,4200
19391,2,563,,CAT,1,1,0,1,500,500
19391,3,55,,CAT,1,1,0,1,500,500
19391,4,541,,CAT,1.5,1.5,0,1,300,450
19391,5,316,,CAT,1.5,1.5,0,1,450,675
19391,6,761,,CAT,3,3,0,1,1470,4410
19391,7,522,,CAT,7.5,5,0,1,1950,9750
19392,1,37,,CAT,17,17,0,1,1000,17000
19393,1,83,,CAT,15,15,0,1,850,12750
19393,2,55,,CAT,6,6,0,1,500,3000
19393,3,522,,CAT,25,20,0,1,1775,35500
19394,1,673,,CAT,4,3,0,1,1927,5781
19395,1,522,Aloo,CAT,8,8,0,1,1620,12960
19395,2,30,,CAT,2,2,2,1,1800,3600
19396,1,848,,CAT,3,3,0,1,500,1500
19396,2,53,,CAT,3,3,0,1,240,720
19396,3,53,,CAT,3,3,0,1,240,720
19396,4,53,,CAT,4,4,0,1,240,960
19396,5,102,,CAT,3,3,0,1,950,2850
19396,6,507,,CAT,10,10,0,1,900,9000
19396,7,67,,CAT,9,9,0,1,1800,16200
19397,1,130,,CAT,6,6,0,1,5000,30000
19397,2,222,,CAT,100,100,0,1,30,3000
19397,3,186,,CAT,6,6,0,1,1720,10320
19397,4,76,,CAT,10,10,0,1,1920,19200
19398,1,522,,PARTY,35,35,0,1,850,29750
19398,2,677,,CAT,17,17,0,1,620,10540
19398,3,566,,CAT,4,4,0,1,3415,13660
19399,1,522,,CAT,13,13,0,1,1550,20150
19399,2,1,,CAT,10,10,0,1,1550,15500
19399,3,571,,CAT,40,40,0,1,145,5800
19399,4,614,,CAT,6,6,0,1,400,2400
19400,1,522,,CAT,2,2,0,1,1550,3100
19400,2,1,,CAT,12,12,0,1,1550,18600
19401,1,510,,CAT,10,10,0,1,700,7000
19402,1,522,,CAT,2,2,0,1,1680,3360
19403,1,522,,CAT,20,20,0,1,1625,32500
19404,1,673,,CAT,10,8,0,1,1821,14568
19404,2,192,,CAT,5,5,0,1,2150,10750
19404,3,211,,CAT,50,50,0,1,45,2250
19404,4,886,,CAT,4,4,0,1,800,3200
19405,1,522,Spicy,CAT,9,6,0,1,1938,11628
19406,1,522,,PARTY,30,30,0,1,850,25500
19406,2,677,,CAT,16,16,0,1,625,10000
19406,3,566,,CAT,2.5,2.5,0,1,3420,8550
19407,1,522,,CAT,10,10,0,1,1555,15550
19408,1,522,,CAT,2,2,0,1,1555,3110
19409,1,55,,CAT,5,5,0,1,500,2500
19409,2,54,,CAT,250,250,0,1,15,3750
19409,3,72,,CAT,200,200,0,1,80,16000
19409,4,53,,CAT,8,8,0,1,240,1920
19409,5,51,,CAT,16,16,0,1,450,7200
19409,6,695,,CAT,200,200,0,1,25,5000
19409,7,554,,CAT,28,28,0,1,2050,57400
19409,8,361,,CAT,24,16,0,1,2950,47200
19409,9,37,,CAT,18,18,0,1,1000,18000
19409,10,697,,CAT,35,35,0,1,600,21000
19409,11,13,,CAT,23,23,0,1,1455,33465
19409,12,717,,CAT,48,48,0,1,1255,60240
19410,1,542,,CAT,4,4,0,1,2300,9200
19411,1,508,,CAT,8,8,0,1,1300,10400
19411,2,576,,CAT,90,90,0,1,80,7200
19411,3,61,,CAT,60,60,0,1,120,7200
19411,4,53,,CAT,2,2,0,1,240,480
19411,5,316,,CAT,4,4,0,1,450,1800
19411,6,55,,CAT,1.5,1.5,0,1,500,750
19411,7,54,,CAT,60,60,0,1,15,900
19411,8,84,,CAT,60,60,0,1,100,6000
19411,9,130,,CAT,3,3,0,1,5000,15000
19411,10,16,,CAT,7,7,0,1,1380,9660
19412,1,522,,PARTY,33.5,33.5,0,1,850,28475
19412,2,677,,CAT,18,18,0,1,630,11340
19412,3,566,,CAT,4,4,0,1,3330,13320
19413,1,522,,CAT,9.25,9.25,0,1,1560,14430
19414,1,522,,CAT,2,2,0,1,1560,3120
19415,1,53,,CAT,14,14,0,1,240,3360
19415,2,51,,CAT,22,22,0,1,450,9900
19415,3,55,,CAT,8,8,0,1,500,4000
19415,4,310,,CAT,4,4,0,1,4800,19200
19415,5,708,,CAT,300,300,0,1,130,39000
19415,6,507,,CAT,28,28,1,1,1300,36400
19415,7,697,,CAT,56,56,0,1,600,33600
19415,8,361,,CAT,40.5,27,0,1,2825,76275
19415,9,513,,CAT,40,40,0,1,1490,59600
19415,10,548,,CAT,90,90,0,1,1040,93600
19416,1,37,,CAT,5,5,0,1,1000,5000
19416,2,54,,CAT,40,40,0,1,15,600
19416,3,522,"DARMIANA MASALA",CAT,10,8,0,1,1856,14848
19417,1,37,,CAT,5,5,0,1,1000,5000
19417,2,54,,CAT,40,40,0,1,15,600
19417,3,542,"Darmiana Masala",CAT,10,8,0,1,2562,20496
19418,1,265,"VEG PULAO CH,",CAT,5,5,0,1,1150,5750
19418,2,635,,CAT,3,3,0,1,930,2790
19419,1,522,,PARTY,22.5,22.5,0,1,850,19125
19419,2,677,,CAT,13,13,0,1,620,8060
19419,3,566,,CAT,2,2,0,1,3415,6830
19420,1,522,,CAT,7,7,0,1,1550,10850
19421,1,522,,CAT,2,2,0,1,1550,3100
19422,1,522,"Chat Pati,Spicy",PARTY,1,4,0,1,1000,4000
19422,2,522,,PARTY,1,4,0,1,1000,4000
19423,1,107,,CAT,14,14,0,1,1000,14000
19423,2,130,,CAT,10,10,0,1,5000,50000
19423,3,708,,CAT,120,120,0,1,130,15600
19424,1,82,,CAT,6,6,0,1,1750,10500
19424,2,554,,CAT,5,5,0,1,2200,11000
19424,3,521,,CAT,2,2,0,1,650,1300
19424,4,259,,CAT,10,10,0,1,700,7000
19424,5,140,,CAT,1,1,0,1,7000,7000
19424,6,170,,CAT,12,12,0,1,140,1680
19424,7,37,,CAT,4,4,0,1,1000,4000
19424,8,107,,CAT,3,3,0,1,950,2850
19424,9,563,,CAT,2,2,0,1,500,1000
19424,10,55,,CAT,1.5,1.5,0,1,500,750
19424,11,101,,CAT,50,50,0,1,80,4000
19424,12,1,,CAT,6,4,0,1,1805,7220
19424,13,576,,CAT,48,48,0,1,80,3840
19424,14,453,"ONLY VEG,SOUP",CAT,30,30,1,1,100,3000
19425,1,673,,CAT,9,6,0,1,1922,11532
19425,2,128,,CAT,10,10,0,1,1515,15150
19425,3,53,,CAT,3,3,0,1,240,720
19425,4,51,,CAT,5,5,0,1,450,2250
19425,5,107,,CAT,8,8,0,1,1000,8000
19425,6,54,,CAT,70,70,0,1,15,1050
19425,7,55,,CAT,1.5,1.5,0,1,500,750
19426,1,489,,CAT,4,4,0,1,1600,6400
19426,2,37,,CAT,8,8,0,1,1000,8000
19427,1,55,,CAT,3,3,0,1,500,1500
19427,2,361,,CAT,13.5,9,0,1,2825,25425
19427,3,682,,CAT,20,20,0,1,1100,22000
19427,4,53,,CAT,4,4,0,1,240,960
19427,5,51,,CAT,9,9,0,1,450,4050
19427,6,54,,CAT,120,120,0,1,15,1800
19427,7,708,,CAT,90,90,0,1,130,11700
19427,8,513,,CAT,14,14,0,1,1490,20860
19427,9,804,,CAT,30,30,0,1,1225,36750
19428,1,37,,CAT,20,20,0,1,1000,20000
19429,1,37,,CAT,4,4,0,1,800,3200
19430,1,522,,PARTY,25,25,0,1,850,21250
19430,2,677,,CAT,14,14,0,1,615,8610
19430,3,566,,CAT,3,3,0,1,3405,10215
19431,1,522,,CAT,8,8,0,1,1545,12360
19432,1,522,,CAT,2,2,0,1,1545,3090
19433,1,522,,CAT,5,5,0,1,1715,8575
19434,1,682,,CAT,10,10,0,1,1100,11000
19435,1,682,,CAT,2,2,0,1,1100,2200
19436,1,522,"Darmiana Masala,Oil Kam",CAT,12,12,0,1,1700,20400
19437,1,53,,CAT,10,10,0,1,240,2400
19437,2,55,,CAT,7,7,0,1,500,3500
19437,3,54,,CAT,350,350,0,1,15,5250
19437,4,75,,CAT,350,350,0,1,15,5250
19437,5,158,,CAT,1,1,0,1,0,0
19437,6,51,,CAT,20,20,0,1,450,9000
19437,7,361,,CAT,30,20,0,1,2825,56500
19437,8,507,,CAT,40,40,40,1,1300,52000
19437,9,61,,CAT,275,275,0,1,100,27500
19437,10,513,,CAT,32,32,0,1,1435,45920
19437,11,804,,CAT,62,62,0,1,1185,73470
19437,12,554,MUSHKA,CAT,32,32,0,1,1800,57600
19438,1,574,,CAT,300,300,0,1,45,13500
19439,1,522,,PARTY,28,28,0,1,850,23800
19439,2,677,,CAT,11,11,0,1,650,7150
19439,3,566,,CAT,3.5,3.5,0,1,3460,12110
19439,4,571,,CAT,9,9,0,1,145,1305
19440,1,522,,CAT,15,15,0,1,1580,23700
19440,2,571,,CAT,40,40,0,1,145,5800
19440,3,614,,CAT,8,8,0,1,400,3200
19441,1,522,,CAT,2,2,0,1,1580,3160
19442,1,518,,CAT,7.5,5,0,1,2875,14375
19442,2,225,,CAT,7,7,0,1,3100,21700
19442,3,574,,CAT,100,100,0,1,80,8000
19442,4,61,,CAT,70,70,0,1,120,8400
19442,5,53,,CAT,4,4,0,1,240,960
19442,6,316,,CAT,3,3,0,1,450,1350
19442,7,55,,CAT,1.5,1.5,0,1,500,750
19442,8,175,,CAT,17,17,0,1,3200,54400
19442,9,507,,CAT,6,6,0,1,1200,7200
19442,10,682,,CAT,8,8,0,1,1100,8800
19442,11,861,,CAT,8,8,0,1,2000,16000
19442,12,130,,CAT,1.5,1.5,0,1,5000,7500
19442,13,84,,CAT,70,70,0,1,100,7000
19443,1,84,,CAT,120,120,0,1,100,12000
19443,2,53,,CAT,5,5,0,1,240,1200
19443,3,51,,CAT,8,8,0,1,450,3600
19443,4,61,,CAT,120,120,0,1,90,10800
19443,5,7,,CAT,10,10,0,1,1200,12000
