item_id,name,unit,rate,category_id
1796,"DALL CHENNI",0,0,1
1797,"QALAQUND & BERFE",KG,500,1
1798,"FRIED FISH",0,0,1
1799,"FISH MACKING",0,0,1
1800,AMROZ,KG,450,15
1801,"KHOYA DANA SPECIAL",0,570,1
1802,LOKI,KG,0,1
1803,"BEEF ISTOO QEEMA",KG,0,1
1804,"CHOTI LACHEI",KG,0,1
1805,SURSON,0,0,1
1806,"PISTA KULFI",0,0,1
1807,"LIVE CONE ICE CREAM",0,0,1
1808,"PERRI BITE",0,0,1
1809,"ROTI MAKAI",0,0,1
1810,"SINGAPORIEON TRY L",0,0,1
1811,"SINGAPORIEON TRY S",0,0,1
1812,"JAMBU PROWN",KG,0,1
1813,"EMTY DEPOSIT",0,0,1
1814,"C.C CUPS",QTY,0,1
1815,"COCKA COLA DISCOUNT ( ON BILL)",0,0,1
1816,"SPRIT 250 ML",0,0,1
1817,"LABOUR KASHIF FOOD DISCOUNT",0,0,1
1818,"COCA -COLA 250ML",QTY,448,1
1819,"FANT-ORN-SPL 250ML",QTY,448,1
1820,"COCA COLA 1.5 L",QTY,476,1
1821,"SPRIT 1.5L",QTY,476,1
1822,"FANTA 1.5 L",QTY,476,1
1823,"COCA COLA 330 ML",QTY,541,1
1824,"KINLEY WATER SOS 500 ML",QTY,255,1
1825,"KINLEY WATER SOS 1.50 ML",QTY,243,1
1826,"SPRIT ZERO 250ML",QTY,449,1
1827,"SPRITE 330ML",QTY,541,1
1828,"COCA- COLA 500ML",QTY,446,1
1829,"COCA COLA 2.25 ML",QTY,617,1
1830,"SPRITE 2.25ML",QTY,617,1
1831,"SPRITE 500ML",QTY,446,1
1832,"COCKA COLA 1.5",0,0,1
1833,"COCA COLA 2.5",0,0,1
1834,"FANTA,RED APPLE 500 ML",0,0,1
1835,"ADVANCE TAX COCA COLA",QTY,0,1
1836,"FANTA 2.5 LTR",0,617,1
1837,"SELLA SHAHI",0,0,1
1838,"ADVAMCE TAX",0,0,1
1839,"CUP & SPOON",0,0,1
1840,ZINDA,0,0,1
1841,HADYAN,0,0,1
1842,"SALAD BAL VIP",QTY,0,1
1843,"COCA-R,G.B",QTY,0,1
1844,"FANTA 330 -12 PCAN",QTY,0,1
1845,BHENDI,KG,0,1
1846,ARBE,KG,0,1
1847,HADI,0,100,1
1848,"PACKING CHARGES",0,0,1
1849,"LIVE KARAHI",0,400,1
1850,"MUTTON LIVE KARAHI",0,250,1
1851,"BEEF LIVE KARAHI",0,250,1
1852,"BEEF R.M",0,0,1
1853,RGBC,QTY,0,1
1854,SELJUM,KG,0,1
1855,R.G.B,0,0,1
1856,"JUMBO C.S",0,0,1
1857,"CHICKEN THAI (BONELESS)",KG,0,1
1858,"FANTA RED APPLE 250ML",QTY,431,1
1859,"DASANI WATER PET 500ML",QTY,257,1
1860,"CH GARLIC SAUCE",0,0,1
1861,CRACKER,QTY,0,1
1862,"DASANI WATER PET 1.5L",QTY,0,1
1863,"CHICKEN ALA KEW",KG,0,11
1864,CURD,KGS,200,1
1865,"EVIAON OIL 16LTR",QTY,0,1
1866,"MAYONIES 4 LTR (D)",QTY,1530,1
1867,"CHILLI GARLIC 3.9 KGS 4 GALLON",QTY,870,1
1868,"CHILLI GARLIC 4/4 N",QTY,0,1
1869,"CONTANIER 750ML",QTY,0,1
1870,"COCKATIL CUP",QTY,0,1
1871,"CONTAINER 1500ML",QTY,23,1
1872,"HD SHOPER LARG",KG,0,1
1873,"NICE CHEESE",QTY,0,1
1874,"GOND MAKHANY HALWA",KGS,1000,1
1875,I,KGS,1000,1
1876,"INJEER HALWA",KGS,0,1
1877,JUICE,NOS,0,1
1878,"MAYONIES BEST FOOD",QTY,1750,1
1879,"PARCEL SHOPER 12X16",QTY,380,1
1880,SERVICE,QTY,0,1
1881,"NAAN MILKY",KG,0,1
1882,"NAAN SINGLE",PCS,0,1
1883,"FARMAZ CHAPAZ",PCS,0,1
1884,"CHICKEN THAI (BONELESS)",KG,0,1
1885,"CHICKEN SEENA (BONELESS)",KG,0,1
1886,"CHICKEN BONELESS THAI",KG,0,1
1887,"CHICKEN BONELESS SEENA",KG,0,1
1888,"PLAIN SHOPER",KG,0,1
1889,"CHICKEN HOME",KG,0,1
1890,PAYA,QTY,0,1
1891,"CHARGES %",QTY,0,1
1892,"CHIK CHEESE STRIPS",PCS,0,1
1893,"AQBIC PUFFF",NOS,0,1
1894,"CHEESE TUMPORA",PCS,0,1
1895,"CHICKEN KABAB",PEC,120,1
1896,"CHK BIHARI KABAB",PEC,120,1
1897,"PANI PURI",NOS,0,1
1898,"SWEET BAAR VIP",NOS,140,1
1899,"FOIL KABAB",NOS,300,1
1900,"FISH AMROOS",KG,900,1
1901,"FACR MASK",QTY,130,1
1902,"CONTANIER 500ML",QTY,13,1
1903,"CONNECTION 1000ML",QTY,18,1
1904,"CONTAINER 1000ML",QTY,14,1
1905,"FOLK DISPOSSIBLE",QTY,2,1
1906,"PRINTED SHOPER",KG,0,1
1907,"DUSTBIN SHOPER",KG,180,1
1908,SARAM,KG,1220,1
1909,"BEEF FAISAL BHAI HOME",KG,0,1
1910,SHINWARI,NOS,0,1
1911,WHIP,QTY,330,1
1912,"ROGHN KULCHA",QTY,280,1
1913,"MANDI RICE",KGS,0,1
1914,PATIES,PCS,0,1
1915,"LOLY POP",PCS,0,1
1916,"CHAPATI ISTAL JPMC",QTY,5000,1
1917,"LIVE CONE WAFFLES",NOS,0,1
1918,"CHOCBAR DIPS",NOS,0,1
1919,"BBQ MAKING",KG,0,1
1920,"BBQ MACKING",KG,0,1
1921,"MIX VEGETABLE",KG,0,1
1922,"PLAN SHOPER",KG,0,1
1923,"H.D SHOPER",KG,0,1
1924,"LEG TIKKA",KG,0,1
1925,"AFGHANI PULAO",KGS,0,1
1926,"MEXICAN TIKKA",KGS,0,1
1927,"ANGARA KABAB",KGS,0,1
1928,"HANDI MAKING",KGS,550,1
1929,"VMD DOSA",PCS,100,1
1930,BEEF,KG,0,1
1931,"TEA CUPS PAPER CUP",QTY,0,1
1932,UNIFORM,PCS,0,1
1933,"WHITE FISH ITEMS",KG,0,1
1934,"DILL & GURDA",KG,0,1
1935,"MUTTON KABAB",KG,0,1
1936,"SHAFAQ OIL",KG,0,1
1937,"AFGANI POLAO",KG,0,1
1938,COOKTAIL,QTY,0,1
1939,"MILK PAK CREAM",QTY,0,1
1940,JOWTARI,KG,0,1
1941,"POP CONE",PCS,0,1
1942,"ALFA OIL",KG,0,1
1943,"AFGHANI BOTI",PCS,0,1
1944,CHAKI,KGS,0,1
1945,"ZEERA SABUT",KG,0,1
1946,"ALFRADO PASTA",PCS,0,1
1947,"RAMI CAN",QTY,0,1
1948,"KAALI MIRCH CUTTER",KG,0,1
1949,JELLY,KG,0,1
1950,BALOCHI,QTY,0,1
1951,"MILK (R)",KGS,175,1
1952,"CAKE ALASKA",NOS,0,1
1953,SHAHI,KG,360,1
1954,"CHIK ALAQUE",QTY,0,1
1955,"SKY DECK",PCS,0,1
1956,LIMKA,NOS,0,1
1957,"MATKA KULFI",NOS,0,1
1958,PAPLAT,KG,0,1
1959,"RAAJSTANI TIKKA",KGS,0,1
1960,"DYNAMITE CHICKEN",PCS,0,1
1961,"DYNAMITE PROWN",PCS,0,1
1962,CHOCKBAR,PCS,0,1
1963,"CHICKEN POKET",PCS,0,1
1964,"BISCUTS MIX",KGS,0,1
1965,"MARBAL CAKE",PCS,0,1
1966,"WELCOME PLATER FRIED",PCS,0,1
1967,"CHICKEN CHAP",QTY,0,8
1968,"BEEF KABAB",QTY,0,8
1969,"CHICKEN BAHARI",QTY,0,8
1970,"ELACHI SMALL",KG,0,1
1971,"ELACHI LARGE",KG,0,1
1972,"H CREAM 200ML",KG,0,1
1973,"MAKHAN 1KG",KG,0,1
1974,"CHOCLATE DANA",KG,0,1
1975,"LAL MIRCH CUTTER",KG,0,1
1976,"CHILI GARLIC 4/4",QTY,0,1
1977,"CHCIKEN TIKKA BP",KG,0,1
1978,"KAALI MIRCH SABUT",KG,0,1
1979,"CHICKEN GOLDEN",KG,0,1
1980,SARMAEI,KG,0,1
1981,"BEEF STAFF",KG,0,1
1982,"CHEESE BOLL",QTY,0,1
1983,"KUNAFA LIVE",QTY,0,1
1984,"WELL COME PLATER",QTY,0,1
1985,"TIKKA GOLDEN",KG,0,1
1986,"CHICKEN CONE",PCS,0,1
1987,"CHICKEN TIKKA",PEC,0,1
1988,"MISC KABAB",QTY,0,1
1989,"CLEANING ITMS MIX",QTY,0,1
1990,"ROYAL SALAD",NOS,0,1
1991,"SALAD BAR",QTY,0,1
1992,"SECURITY GUARD",QTY,0,1
1993,MACRONI,KG,0,1
1994,"BEEF -DANISH BHAI HOME",KG,0,1
1995,PROWN,KG,0,1
1996,"PAK OIL",QTY,0,1
1997,TRY,QTY,0,1
1998,"ARBI PUFF",QTY,100,1
1999,"CHEESE TEMPORA",QTY,450,1
2000,DYNAMIC,QTY,1250,1
2001,"MSG REPLACER SALT",KGS,0,1
2002,"ROCKET BAAR",PCS,0,1
2003,"COUNTAR TROLLY",QTY,0,1
2004,KAKAB,QTY,0,1
2005,"GULFI KABAB",KGS,0,1
2006,"LIVE KARAHI WHITE",KGS,0,1
2007,"REAL MAYO (N)",PKT,0,1
2008,"AKHROT HALWA",KGS,0,1
2009,"COUNTER SALAD",PCS,0,1
2010,"MAGIC SHOW ETC",NOS,0,1
2011,"BAHARI TIKKA",QTY,0,1
2012,"CONTAINER 2000 ML",PCS,42,1
2013,"BEEF HOME",KG,0,1
2014,"OIL SUPREMO",KG,0,1
2015,"CHEESE KABAB",KG,0,1
2016,"TANDOORI BAKRA",KG,0,1
2017,DISCOUNT,KG,0,1
2018,"CAMERA INSTALLATION EXP.",QTY,0,1
2019,"WHIPYWHIP CREAM",KG,0,1
2020,"STUFF FISH",QTY,0,1
2021,MANCHOREN,KG,0,1
2022,KOILA,KG,0,1
2023,"MUTTON BIRYANI",KG,0,1
2024,ASHARFI,KG,0,1
2025,"NAMKEEN ROAST",KG,500,1
2026,"TRAY DEPOSIT",1,0,1
2027,"ALOO (POTATO)",KG,0,1
2028,BREAD,1,80,1
2029,"CHICKEN CHANP GRILL",KG,200,1
2030,"SALAD BAR SMALL",QTY,700,1
2031,"TIKKA PARTY (MAKING)",KG,150,1
2032,"LEBANESE GRILL",KG,200,1
2033,"CHICKEN CHAANP",kg,0,1
2034,"SALAD PLATTER",kg,0,1
2035,"WHITE APRAN",QTY,0,1
2036,"BLACK APRAN",QTY,0,1
2037,"MALAI KABAB",KG,400,1
2038,"RESHMI KABAB",KG,1200,1
2039,"PULAO MASALA",KG,1300,1
2040,CHOORAN,KG,1300,1
2041,"PAPER PLATES",kg,0,1
2042,"CHICKEN PULP",KG,1220,1
2043,"PRAWN PEEL",KG,1800,1
2044,"CHICKEN CHEESE ROLL",KG,350,1
2045,"CHICKEN BIRYANI BP",KG,710,1
2046,"CHEESE CONE",kg,0,1
2047,CHARBI,kg,0,1
2048,"CHICKEN CHANP",kg,0,1
2049,"PURE 16LTR. (TIN)",LTR,7000,1
2050,"MARGARINE 16KG.",KG,0,1
2051,"SICILION ICECREAM",KG,0,1
2052,"FRY OLA 16 LTR",LTR,0,1
2053,"EMPTY MATKA",KG,0,1
2054,"HALEEM W/O MEAT",kg,0,1
2055,"REAL MAYO (N) SINGLE",KG,675,1
2056,"CONTAINER 3000ML",PCS,0,1
2057,"GARAM MASALA SABUT",KG,5000,1
2058,"CHICKEN COTTO BLUE",KG,0,1
2059,"GREEN TEA",LTR,0,1
2060,"KAND SLICE",KG,1700,1
2061,"CHICKEN POTA",KG,300,1
2062,"RED SNIPER FISH",KG,2760,1
2063,"CYLINDER REGULATORS",PCS,210,1
2064,"KAJU MALAI",KG,1500,1
2065,"KASHMIRI MIRCH",kg,0,1
2066,SIRKA,ml,0,1
2067,"ADRAK POWDER",kg,0,1
2068,"LASSAN POWDER",kg,0,1
2069,"TEA KAWA",LTR,60,1
2070,"TEA BAR",LTR,70,1
2071,"MUTTON (SALIM)",KG,2250,1
2072,DECORATION,PCS,0,1
2073,DAMPUKHT,KG,11418,1
2074,"CHICKEN HALEEM",kg,0,1
2075,"DAIG SILVER",PCS,1100,1
2076,"MANAA SILVER",PCS,1500,1
2077,THAAL,PCS,320,1
2078,PIYALA,PCS,900,1
2079,COOLER,PCS,240,1
2080,"KARAHI DHAKAN",PCS,550,1
2081,QALAI,PCS,1200,1
2082,"FRUIT TRATS",KG,65,1
2083,BROWNIES,PCS,48,1
2084,"MANI PIZZA",PCS,120,1
2085,"MUTTON KUNNA MAKING",KG,600,1
2086,"POMPHLET FISH",KG,1970,1
2087,SUSMIR,KG,2300,1
2088,"ARABIAN POP",KG,90,1
2089,"MINI DYNAMITE CHICKEN",KG,500,1
2090,"SILVER CUP",KG,8,1
2091,"SWEET AND SOUR FISH",KG,700,1
2092,CHOWMEIN,KG,1500,1
2093,"WHITE PASTA",KG,1500,1
2094,"FINGER TEMPURA",KG,500,1
2095,"CREAMO MAWA",KG,0,1
2096,"DYNAMITE TRAY",PCS,6.8,1
